index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
44,45,1,1,added,2020-11-29 09:21:25,2020-12-29 09:21:25,0,0,2020-11-29 09:21:25,www.accuweather.com,1609251685,www.accuweather.com,0,0,cnx_userId,/,0,0,b9493c84533c490b9d3fa03aa3241325
45,46,1,1,changed,2020-11-29 09:21:23,2021-11-29 09:21:25,0,0,2020-11-29 09:21:25,adsrvr.org,1638195685,.adsrvr.org,1,0,TDID,/,0,0,6bc718b2-b8b2-4cbf-b810-042742d47c65
46,47,1,1,added,2020-11-29 09:21:25,2021-11-29 09:21:25,0,0,2020-11-29 09:21:25,adsrvr.org,1638195685,.adsrvr.org,1,0,TDCPM,/,0,0,CAESFQoGY2FzYWxlEgsI_Jqk5YKfijkQBRgDKAUyCwjKi6eSmZ-KORAFQh0iGwgBEhcKE3N2X3R1cmJpbmVfZmVlZGJhY2sQAVoGY2FzYWxlYANyBmNhc2FsZQ..
47,48,1,1,added,2020-11-29 09:21:26,2021-05-28 10:21:26,0,0,2020-11-29 09:21:26,www.accuweather.com,1622211686,www.accuweather.com,0,0,kppid_managed,/,0,0,kppidff_Nyzlgi-n
48,49,1,1,changed,2020-11-29 09:21:23,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,casalemedia.com,1638195686,.casalemedia.com,1,0,CMID,/,0,0,X8OuY.56N1h8ultGuePVzAAA
49,50,1,1,changed,2020-11-29 09:21:23,2021-02-27 09:21:26,0,0,2020-11-29 09:21:26,casalemedia.com,1614435686,.casalemedia.com,1,0,CMPS,/,0,0,460
50,51,1,1,added,2020-11-29 09:21:26,2021-02-27 09:21:26,0,0,2020-11-29 09:21:26,casalemedia.com,1614435686,.casalemedia.com,1,0,CMPRO,/,0,0,796
51,52,1,1,changed,2020-11-29 09:21:23,2020-11-30 09:21:26,0,0,2020-11-29 09:21:26,casalemedia.com,1606746086,.casalemedia.com,1,0,CMDD,/,0,0,AAL9UgE*
52,53,1,1,added,2020-11-29 09:21:26,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,casalemedia.com,1638195686,.casalemedia.com,1,0,CMRUM3,/,0,0,275fc3ae6627606bc718b2-b8b2-4cbf-b810-042742d47c65
53,54,1,1,changed,2020-11-29 09:21:23,2020-11-30 09:21:26,0,0,2020-11-29 09:21:26,casalemedia.com,1606746086,.casalemedia.com,1,0,CMST,/,0,0,X8OuY1-DrmYB
54,55,1,1,changed,2020-11-29 09:21:24,2021-12-24 09:21:26,0,0,2020-11-29 09:21:26,accuweather.com,1640355686,.accuweather.com,1,0,__gads,/,0,0,ID=98087aeba406e206-22ad262f1fc50090:T=1606659686:RT=1606659686:S=ALNI_MaBK02EOzvqUFK9VUTrnYvbq7Txqg
