index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
61,62,1,1,added,2020-11-29 09:48:13,2021-12-29 19:48:13,0,0,2020-11-29 09:48:13,w55c.net,1640825293,.w55c.net,1,1,wfivefivec,/,0,0,ZXB16FCr1KJnZP5
62,63,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,bidswitch.net,1638197293,.bidswitch.net,1,0,tuuid,/,0,0,b1724f49-5088-4f9c-985b-7e1fde6e11e1
63,64,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,bidswitch.net,1638197293,.bidswitch.net,1,0,c,/,0,0,1606661293
64,65,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,bidswitch.net,1638197293,.bidswitch.net,1,0,tuuid_lu,/,0,0,1606661293
65,66,1,1,added,2020-11-29 09:48:13,2021-11-29 09:48:13,0,0,2020-11-29 09:48:13,everesttech.net,1638197293,.everesttech.net,1,0,everest_g_v2,/,0,0,g_surferid~X8O0rQAAAInzYSzr
66,67,1,1,changed,2020-11-29 09:48:13,2021-07-01 10:48:13,1,0,2020-11-29 09:48:13,amazon-adsystem.com,1625150893,.amazon-adsystem.com,1,0,ad-id,/,0,0,AzuAN-WjEkgViP3x4VR99UY
67,68,1,1,added,2020-11-29 09:48:13,2026-01-01 09:48:13,1,0,2020-11-29 09:48:13,amazon-adsystem.com,1767278893,.amazon-adsystem.com,1,0,ad-privacy,/,0,0,0
68,69,1,1,added,2020-11-29 09:48:13,2022-11-29 09:48:13,0,0,2020-11-29 09:48:13,mfadsrvr.com,1669733293,.mfadsrvr.com,1,0,tuuid,/,0,0,bfc3b478-79d3-4184-a955-f1048d8883b1
69,70,1,1,added,2020-11-29 09:48:13,2022-11-29 09:48:13,0,0,2020-11-29 09:48:13,mfadsrvr.com,1669733293,.mfadsrvr.com,1,0,c,/,0,0,1606661293
70,71,1,1,added,2020-11-29 09:48:13,2022-11-29 09:48:13,0,0,2020-11-29 09:48:13,mfadsrvr.com,1669733293,.mfadsrvr.com,1,0,tuuid_lu,/,0,0,1606661293
71,72,1,1,changed,2020-11-29 09:48:13,2021-12-29 09:48:13,0,0,2020-11-29 09:48:13,w55c.net,1640789293,.w55c.net,1,1,wfivefivec,/,0,0,ZXB16FCr1KJnZP5
72,73,1,1,added,2020-11-29 09:48:13,2020-12-29 09:48:13,0,0,2020-11-29 09:48:13,w55c.net,1609253293,.w55c.net,1,1,matchtriplelift,/,0,0,5
73,74,1,1,added,2020-11-29 09:48:13,2020-12-29 09:48:13,0,0,2020-11-29 09:48:13,sitescout.com,1609253293,.sitescout.com,1,1,_ssuma,/,0,0,eyIyNiI6MTYwNjY2MTI5MzQ1MywiNSI6MTYwNjY2MTI5MzQ1MywiNyI6MTYwNjY2MTI5MzQ1M30
74,75,1,1,added,2020-11-29 09:48:13,2022-11-29 09:48:13,0,0,2020-11-29 09:48:13,mfadsrvr.com,1669733293,.mfadsrvr.com,1,0,ssh,/,0,0,"!triplelift,1606661293"
75,76,1,1,changed,2020-11-29 06:22:21,2021-05-28 10:48:13,0,0,2020-11-29 09:48:13,bluekai.com,1622213293,.bluekai.com,1,1,bku,/,0,0,Vt999stWyNXiZg1g
76,77,1,1,added,2020-11-29 09:48:13,2021-03-29 10:48:13,0,0,2020-11-29 09:48:13,exelator.com,1617029293,.exelator.com,1,1,EE,/,0,0,"""903215f83783336b8abbbb66174ed33c"""
77,78,1,1,added,2020-11-29 09:48:13,2021-03-29 10:48:13,0,0,2020-11-29 09:48:13,exelator.com,1617029293,.exelator.com,1,1,ud,/,0,0,"""eJxrXxzq6XKLQcHSwNjI0DTNwtjcwtjY2CzJIjEJCMzMDM1NUlOMjZMXl6UWLVhaWpyaknRoSUVOSU7T6rL4UMd4N0dfT5%252FIBSvAnDDXoAVL8osy0xeFBi8uSkljXFRSfCp4N5ctACLvJlg%253D"""
78,79,1,1,added,2020-11-29 09:48:13,2021-12-24 09:48:13,0,0,2020-11-29 09:48:13,rfihub.com,1640357293,.rfihub.com,1,1,eud,/,0,0,H4sIAAAAAAAAAFvFwmtoZmBmZmZoZGlsZmEKAEXrenQQAAAA
79,80,1,1,added,2020-11-29 09:48:13,2021-12-24 09:48:13,0,0,2020-11-29 09:48:13,rfihub.com,1640357293,.rfihub.com,1,1,rud,/,0,0,H4sIAAAAAAAAAOMSNjI2MTA1NrEwMDcxM7a0NLU0MxXiM9QN9_XJdSv2Dw92MsuX4jU0MzAzMzM0sjQ2szABAJrqPXA0AAAA
80,81,1,1,added,2020-11-29 09:48:13,9999-12-31 23:59:59,0,1,2020-11-29 09:48:13,rfihub.com,0,.rfihub.com,1,1,ruds,/,0,0,H4sIAAAAAAAAAOMSNjI2MTA1NrEwMDcxM7a0NLU0MxXiM9QN9_XJdSv2Dw92MssHABNHCfIlAAAA
81,82,1,1,changed,2020-11-29 09:48:13,2021-03-29 10:48:13,0,0,2020-11-29 09:48:13,exelator.com,1617029293,.exelator.com,1,1,ud,/,0,0,"""eJxrXxzq6XKLQcHSwNjI0DTNwtjcwtjY2CzJIjEJCMzMDM1NUlOMjZMXl6UWLVhaWpyaknRoSUVOSU7T6rL4UMd4N0dfT5%252FI5W6ZRalp%252BRUrwGJhrkGLTI2W5Bdlpi8KDV5clJLGsKik%252BFTwbi5bAH%252F8KZo%253D"""
82,83,1,1,added,2020-11-29 09:48:13,2021-01-28 09:48:13,0,0,2020-11-29 09:48:13,tapad.com,1611845293,.tapad.com,1,1,TapAd_TS,/,0,0,1606661293807
83,84,1,1,added,2020-11-29 09:48:13,2021-01-28 09:48:13,0,0,2020-11-29 09:48:13,tapad.com,1611845293,.tapad.com,1,1,TapAd_DID,/,0,0,e86c17f7-3251-11eb-a42d-c6bc7773c98e
84,85,1,1,added,2020-11-29 09:48:13,2021-01-28 09:48:13,0,0,2020-11-29 09:48:13,tapad.com,1611845293,.tapad.com,1,1,TapAd_3WAY_SYNCS,/,0,0,
85,86,1,1,changed,2020-11-29 09:48:08,2021-11-29 09:48:18,0,0,2020-11-29 09:48:18,adsrvr.org,1638197298,.adsrvr.org,1,1,TDID,/,0,0,ede97064-a1cb-49a1-8998-e3c029c4d63c
86,87,1,1,changed,2020-11-29 09:48:10,2021-11-29 09:48:18,0,0,2020-11-29 09:48:18,adsrvr.org,1638197298,.adsrvr.org,1,1,TDCPM,/,0,0,CAESFgoHc3Z4OXQ1MBILCIz5_sf6n4o5EAUYBTgBQgQiAggB
87,88,1,1,added,2020-11-29 09:48:24,2021-11-29 09:48:24,0,0,2020-11-29 09:48:24,ads.brandcdn.com,1638197304,ads.brandcdn.com,0,1,brandcdn_uid,/,0,0,960d71f9-97f2-4626-b462-cbb77586609f
88,89,1,1,changed,2020-11-29 06:23:26,2021-02-27 09:48:25,1,0,2020-11-29 09:48:25,adnxs.com,1614437305,.adnxs.com,1,1,uuid2,/,0,0,6288167912324559941
89,90,1,1,changed,2020-11-29 06:23:26,2021-02-27 09:48:26,1,0,2020-11-29 09:48:26,adnxs.com,1614437306,.adnxs.com,1,1,uuid2,/,0,0,6288167912324559941
90,91,1,1,added,2020-11-29 09:48:27,2020-11-29 10:48:27,1,0,2020-11-29 09:48:27,doubleclick.net,1606664907,.doubleclick.net,1,1,DSID,/,0,0,NO_DATA
